ID,Sentiment
15465,Positive
2612,Negative
16772,Positive
19302,Positive
21180,Positive
4984,Positive
7285,Positive
10730,Positive
8691,Positive
1576,Negative
234,Positive
12316,Negative
16984,Positive
22073,Positive
5685,Positive
3708,Positive
11920,Positive
4160,Positive
21734,Positive
2256,Positive
15574,Negative
8444,Negative
16844,Positive
10187,Negative
2627,Positive
3052,Positive
14523,Positive
19344,Positive
17786,Positive
11090,Positive
21736,Positive
20809,Positive
10927,Positive
18799,Positive
14732,Positive
21751,Positive
12150,Positive
8794,Positive
1651,Positive
19185,Positive
17367,Positive
13149,Positive
721,Positive
1516,Positive
23307,Positive
5233,Positive
1157,Positive
8942,Positive
21200,Positive
15432,Positive
18450,Positive
4808,Positive
23140,Positive
3777,Negative
14303,Positive
23402,Positive
22740,Negative
3245,Positive
12397,Positive
4584,Positive
19834,Positive
7199,Positive
16986,Positive
22795,Positive
22552,Positive
22298,Positive
10507,Positive
18179,Positive
3182,Positive
6496,Positive
22359,Positive
13866,Positive
2488,Negative
1469,Positive
732,Positive
6007,Positive
8260,Positive
22574,Positive
2805,Positive
20885,Positive
1042,Positive
16822,Positive
22197,Positive
21006,Positive
13526,Positive
4201,Positive
5444,Positive
7423,Positive
15365,Positive
22344,Positive
18856,Negative
9829,Positive
9595,Positive
17254,Positive
8178,Positive
3266,Positive
4898,Positive
5025,Positive
18002,Positive
17028,Positive
21874,Positive
13826,Positive
135,Positive
6410,Positive
13545,Negative
3218,Negative
17564,Negative
13018,Positive
6753,Positive
16874,Positive
14642,Positive
9776,Positive
6371,Positive
11792,Positive
8552,Positive
12377,Positive
10909,Positive
12774,Positive
2288,Positive
9238,Positive
18224,Negative
643,Positive
4051,Positive
5185,Positive
5116,Positive
18069,Positive
1413,Positive
15085,Positive
18278,Positive
18182,Positive
21322,Positive
6706,Negative
22992,Positive
5996,Positive
1719,Positive
17149,Positive
10951,Positive
15140,Positive
19397,Positive
2904,Positive
11521,Positive
22578,Positive
22859,Positive
15788,Positive
1931,Positive
7764,Positive
19638,Negative
23294,Positive
8810,Positive
4223,Positive
15205,Positive
1474,Negative
4892,Negative
3791,Positive
13252,Positive
22981,Positive
2816,Positive
19945,Negative
22052,Positive
15781,Positive
15865,Positive
2446,Positive
7317,Positive
15910,Positive
3803,Positive
17014,Positive
22172,Positive
4241,Positive
12075,Negative
5361,Positive
9061,Positive
17389,Positive
108,Positive
15488,Positive
15558,Positive
7603,Positive
4650,Positive
23392,Positive
8026,Positive
11059,Positive
3711,Positive
22582,Positive
44,Positive
4643,Positive
20974,Positive
8932,Positive
631,Positive
14891,Positive
17000,Positive
17722,Positive
6133,Positive
10751,Positive
4785,Positive
18299,Positive
1833,Positive
2963,Positive
12293,Positive
14762,Positive
3064,Positive
7247,Positive
2013,Positive
4582,Positive
2737,Negative
10802,Positive
11267,Positive
11574,Positive
21092,Positive
21655,Negative
1723,Positive
7524,Negative
12217,Positive
2900,Positive
17480,Negative
917,Positive
18272,Negative
12359,Positive
16527,Positive
944,Positive
19719,Positive
13183,Positive
3285,Positive
15863,Positive
1531,Positive
10555,Positive
13347,Positive
12527,Positive
7887,Positive
824,Positive
19610,Positive
16176,Positive
4543,Negative
7466,Positive
20310,Negative
9668,Positive
14782,Positive
11914,Positive
20306,Positive
4633,Positive
17328,Positive
8061,Positive
1038,Positive
1394,Positive
16277,Positive
3874,Positive
6310,Positive
21877,Positive
494,Positive
4311,Negative
4996,Positive
20061,Positive
4738,Positive
10919,Positive
2154,Positive
9728,Positive
11742,Positive
4404,Positive
10246,Negative
22858,Positive
16764,Positive
13354,Positive
19284,Positive
17049,Positive
6806,Positive
7555,Positive
5651,Positive
13863,Positive
1881,Positive
10793,Negative
5429,Positive
16996,Positive
2888,Positive
20169,Positive
22617,Positive
4671,Positive
17714,Positive
12525,Positive
19886,Positive
6792,Positive
16612,Positive
1360,Positive
2961,Positive
10164,Positive
12146,Negative
3437,Positive
1565,Positive
12708,Positive
9524,Positive
7149,Positive
19501,Positive
21720,Positive
17230,Positive
15875,Positive
11626,Positive
11616,Positive
428,Positive
23374,Positive
10875,Positive
4677,Positive
10926,Positive
4706,Positive
6149,Positive
14163,Positive
17830,Positive
20570,Negative
21026,Positive
16873,Positive
21278,Positive
2573,Positive
22856,Negative
17048,Positive
20101,Positive
20554,Positive
5135,Positive
2706,Negative
22303,Positive
14864,Positive
13225,Positive
7371,Positive
3700,Positive
14572,Positive
15920,Positive
16170,Positive
9782,Positive
15746,Positive
18446,Positive
10672,Positive
22932,Positive
5042,Positive
9770,Positive
3315,Negative
1571,Positive
22474,Positive
22973,Positive
13951,Positive
4177,Positive
797,Positive
19712,Positive
22861,Positive
7292,Positive
1525,Positive
22481,Positive
3277,Negative
595,Positive
8928,Positive
22234,Positive
12039,Positive
13979,Positive
16281,Positive
5587,Negative
8453,Positive
3007,Positive
21045,Positive
7655,Positive
5261,Positive
5479,Positive
9704,Positive
13003,Positive
21107,Positive
19459,Positive
20839,Positive
9441,Negative
12229,Negative
10289,Positive
14565,Positive
1718,Positive
405,Positive
17953,Positive
1630,Positive
5220,Positive
10445,Positive
10113,Positive
5605,Positive
18245,Positive
11761,Positive
18455,Positive
10343,Positive
10232,Positive
7719,Positive
11200,Positive
7237,Positive
9243,Positive
9830,Positive
21900,Positive
6223,Positive
8613,Positive
18460,Positive
982,Positive
21785,Positive
20796,Positive
10566,Negative
18721,Negative
3066,Positive
10561,Positive
16651,Positive
2867,Positive
19795,Positive
10487,Positive
515,Positive
1402,Positive
16627,Positive
7552,Positive
18717,Positive
9540,Positive
1200,Positive
18448,Positive
13108,Negative
22673,Positive
14888,Positive
22517,Positive
21666,Positive
12866,Positive
19383,Positive
17458,Positive
1807,Negative
13409,Positive
5314,Positive
15816,Positive
12282,Positive
13447,Positive
19083,Positive
23242,Positive
16339,Positive
20845,Positive
10408,Negative
15232,Positive
14893,Positive
16828,Positive
9490,Positive
708,Positive
8796,Positive
12524,Positive
11435,Positive
18590,Positive
20100,Positive
1279,Negative
18950,Positive
13810,Positive
20518,Negative
13435,Negative
11399,Positive
4872,Positive
19118,Negative
17550,Positive
22322,Positive
17746,Positive
3291,Positive
17632,Positive
7898,Positive
6026,Positive
7487,Positive
14375,Positive
10714,Positive
12469,Positive
10272,Positive
10042,Positive
10755,Positive
17987,Positive
7647,Positive
6490,Positive
17537,Positive
5217,Positive
5369,Positive
10022,Positive
1819,Negative
19117,Positive
7765,Negative
10172,Positive
22058,Positive
6361,Positive
9341,Positive
15319,Positive
20528,Negative
19023,Positive
17805,Positive
8281,Positive
20121,Positive
6789,Positive
9382,Positive
1385,Positive
9786,Positive
15078,Positive
10444,Positive
7598,Positive
3479,Positive
13801,Positive
15087,Positive
19443,Positive
12926,Negative
11587,Negative
22489,Negative
1716,Positive
10971,Positive
15106,Positive
17338,Positive
20055,Positive
7221,Positive
18664,Negative
1434,Negative
22081,Positive
15023,Positive
22263,Positive
22616,Positive
12732,Positive
132,Positive
6507,Positive
6286,Negative
536,Positive
1736,Positive
11242,Positive
477,Positive
13328,Positive
18280,Positive
11419,Negative
32,Positive
3126,Positive
7054,Positive
13745,Positive
20012,Positive
4123,Negative
21066,Positive
10846,Positive
10856,Positive
13442,Positive
4400,Positive
9229,Positive
11641,Positive
9789,Positive
6424,Positive
2337,Positive
1180,Positive
9506,Positive
19515,Positive
19244,Positive
12444,Negative
4293,Positive
21979,Positive
18479,Positive
7848,Positive
5514,Positive
22434,Negative
20249,Positive
18205,Positive
13645,Positive
19175,Negative
14950,Positive
8699,Positive
1776,Positive
1580,Positive
6648,Negative
18453,Positive
21637,Positive
5499,Positive
13274,Positive
9270,Positive
5438,Positive
8459,Positive
9683,Positive
21953,Positive
14667,Positive
16557,Positive
14616,Positive
1993,Positive
5658,Positive
17734,Positive
14293,Positive
12287,Positive
18777,Positive
802,Positive
4741,Negative
12029,Positive
12084,Positive
20483,Negative
19024,Positive
12997,Positive
5920,Positive
850,Positive
21164,Positive
16461,Positive
9553,Positive
10247,Negative
14200,Negative
15375,Positive
5181,Positive
19489,Positive
11043,Positive
4703,Positive
664,Positive
16098,Positive
21473,Positive
3936,Positive
4079,Positive
218,Positive
7616,Positive
4309,Positive
16194,Negative
371,Positive
22153,Positive
9304,Positive
6308,Positive
2521,Positive
21387,Positive
15419,Negative
22998,Positive
22527,Negative
14361,Negative
742,Positive
1335,Negative
3873,Positive
11989,Positive
13607,Negative
10276,Positive
6015,Positive
1678,Negative
16763,Positive
5090,Positive
20694,Positive
1342,Positive
16554,Positive
21544,Positive
7965,Negative
7838,Negative
22963,Positive
6119,Positive
18737,Positive
2370,Negative
2696,Positive
11424,Positive
8516,Positive
19031,Positive
22867,Positive
15088,Positive
1575,Positive
6072,Positive
10782,Positive
16275,Positive
8074,Positive
23071,Positive
11234,Positive
191,Negative
2410,Negative
17040,Positive
21454,Positive
7143,Positive
9632,Positive
11985,Positive
1420,Positive
16551,Positive
6036,Positive
1305,Positive
16055,Positive
13112,Positive
13400,Positive
21483,Positive
21916,Positive
1230,Positive
13591,Positive
16478,Negative
17481,Positive
20592,Positive
14450,Positive
22514,Positive
18371,Positive
15121,Positive
5852,Positive
3935,Positive
1841,Positive
18512,Negative
13336,Positive
23055,Positive
3223,Positive
2659,Positive
4732,Negative
17136,Negative
14178,Negative
5397,Positive
483,Positive
2589,Positive
16682,Positive
14082,Positive
16929,Positive
4935,Positive
19592,Positive
10695,Positive
12246,Positive
20780,Positive
15093,Negative
20849,Positive
5207,Positive
2461,Positive
4883,Positive
5813,Positive
8113,Positive
15976,Positive
20865,Positive
16354,Positive
3774,Positive
11959,Positive
7855,Positive
21684,Positive
17344,Negative
5095,Positive
3565,Positive
20420,Positive
17769,Positive
17275,Positive
5722,Positive
7768,Positive
9172,Positive
16899,Positive
11724,Positive
6855,Positive
13376,Positive
17865,Positive
14086,Negative
17742,Positive
3940,Positive
21777,Positive
4116,Positive
7523,Positive
9222,Negative
15516,Positive
7849,Positive
21381,Positive
9687,Positive
8500,Negative
399,Positive
1396,Positive
7951,Positive
11880,Negative
2807,Positive
1309,Positive
1984,Negative
1607,Positive
17346,Positive
12505,Positive
7783,Positive
14843,Positive
18062,Positive
12228,Positive
300,Positive
19521,Positive
14051,Positive
5733,Positive
4683,Positive
3878,Positive
6846,Positive
12948,Positive
20411,Positive
16491,Negative
3230,Positive
19046,Positive
3159,Positive
7929,Negative
20455,Positive
12749,Positive
7100,Positive
10010,Positive
2600,Positive
4954,Positive
8540,Negative
1612,Positive
8547,Positive
11158,Positive
20627,Positive
14185,Positive
19674,Positive
12536,Positive
3927,Positive
2371,Positive
18593,Positive
14421,Positive
5265,Positive
2988,Negative
16457,Positive
17511,Positive
13136,Positive
14425,Positive
11922,Positive
1235,Negative
13609,Positive
5742,Positive
3857,Positive
11533,Positive
11705,Positive
12865,Positive
1023,Positive
21717,Positive
15070,Negative
8714,Positive
12428,Negative
17398,Positive
7184,Negative
10858,Negative
2769,Positive
4526,Positive
11171,Positive
21611,Positive
4195,Positive
20536,Positive
2130,Positive
4445,Positive
12413,Positive
17018,Positive
21552,Positive
1535,Positive
22553,Negative
18445,Positive
4940,Positive
22599,Positive
16204,Positive
18357,Positive
2860,Positive
10609,Positive
11153,Positive
6673,Positive
15729,Positive
874,Negative
1573,Positive
12425,Positive
5590,Positive
15707,Positive
10063,Positive
11889,Positive
12917,Positive
4045,Positive
15429,Positive
23261,Positive
5486,Positive
7670,Positive
5970,Positive
6649,Negative
18926,Positive
5317,Positive
19111,Positive
11806,Positive
3189,Positive
3893,Positive
11647,Positive
10524,Positive
18821,Positive
295,Positive
1701,Negative
7474,Positive
2218,Positive
21623,Positive
22607,Positive
438,Positive
14393,Positive
1509,Positive
7559,Positive
11481,Positive
4809,Positive
17989,Positive
18213,Positive
1990,Positive
8576,Negative
2381,Positive
13940,Positive
9794,Positive
2285,Positive
22641,Negative
21356,Positive
8858,Positive
15511,Negative
14997,Positive
22735,Negative
16343,Positive
14647,Positive
19661,Positive
9986,Positive
12034,Positive
12512,Negative
21674,Positive
19366,Negative
17849,Positive
16253,Positive
463,Positive
10859,Positive
14818,Positive
7862,Positive
13820,Positive
3312,Negative
11179,Positive
2953,Positive
2232,Positive
12028,Positive
11604,Positive
5423,Positive
14811,Positive
